Open,Close,Diff.,Diff. Dec.,Diff. %,Result
145,152,7,0.048275862,4.827586207,1
-135,-131,4,-0.02962963,2.962962963,0
110,109,-1,-0.009090909,0.909090909,1
-225,-230,-5,0.022222222,2.222222222,1
-135,-147,-12,0.088888889,8.888888889,1
-190,-188,2,-0.010526316,1.052631579,1
150,157,7,0.046666667,4.666666667,0
-110,-120,-10,0.090909091,9.090909091,0
180,164,-16,-0.088888889,8.888888889,0
155,161,6,0.038709677,3.870967742,1
100,-102,-202,-2.02,2,0
130,108,-22,-0.169230769,16.92307692,0
135,140,5,0.037037037,3.703703704,0
145,138,-7,-0.048275862,4.827586207,0
-150,-153,-3,0.02,2,0
105,108,3,0.028571429,2.857142857,1
130,109,-21,-0.161538462,16.15384615,0
105,100,-5,-0.047619048,4.761904762,1
145,151,6,0.04137931,4.137931034,0
-305,-350,-45,0.147540984,14.75409836,0
-160,-178,-18,0.1125,11.25,1
-200,-210,-10,0.05,5,1
-195,-190,5,-0.025641026,2.564102564,1
-150,-148,2,-0.013333333,1.333333333,1
145,135,-10,-0.068965517,6.896551724,0
175,173,-2,-0.011428571,1.142857143,0
-130,-127,3,-0.023076923,2.307692308,1
100,101,1,0.01,1,0
125,112,-13,-0.104,10.4,0
105,-104,-209,-1.99047619,8.571428571,1
195,190,-5,-0.025641026,2.564102564,0
130,130,0,0,0,0
-145,-200,-55,0.379310345,37.93103448,1
170,170,0,0,0,1
-300,-330,-30,0.1,10,0
-195,-210,-15,0.076923077,7.692307692,1
-210,-210,0,0,0,0
140,124,-16,-0.114285714,11.42857143,1
150,130,-20,-0.133333333,13.33333333,1
110,114,4,0.036363636,3.636363636,1
-220,-210,10,-0.045454545,4.545454545,0
125,110,-15,-0.12,12,0
100,-105,-205,-2.05,5,1
110,112,2,0.018181818,1.818181818,1
135,118,-17,-0.125925926,12.59259259,1
145,140,-5,-0.034482759,3.448275862,1
150,134,-16,-0.106666667,10.66666667,0
-195,-210,-15,0.076923077,7.692307692,1
-110,-110,0,0,0,1
-140,-138,2,-0.014285714,1.428571429,0
-145,-140,5,-0.034482759,3.448275862,0
-110,-120,-10,0.090909091,9.090909091,1
-220,-215,5,-0.022727273,2.272727273,1
135,122,-13,-0.096296296,9.62962963,1
-130,-130,0,0,0,0
-160,-174,-14,0.0875,8.75,1
-225,-260,-35,0.155555556,15.55555556,1
-110,-110,0,0,0,1
145,129,-16,-0.110344828,11.03448276,0
175,135,-40,-0.228571429,22.85714286,0
-170,-220,-50,0.294117647,29.41176471,1
130,118,-12,-0.092307692,9.230769231,1
-110,-120,-10,0.090909091,9.090909091,0
-195,-220,-25,0.128205128,12.82051282,0
-110,-112,-2,0.018181818,1.818181818,0
150,153,3,0.02,2,0
120,117,-3,-0.025,2.5,1
-110,-110,0,0,0,1
-140,-170,-30,0.214285714,21.42857143,0
320,270,-50,-0.15625,15.625,1
135,127,-8,-0.059259259,5.925925926,0
115,-105,-220,-1.913043478,17.39130435,1
180,180,0,0,0,1
125,100,-25,-0.2,20,1
145,150,5,0.034482759,3.448275862,0
-110,-127,-17,0.154545455,15.45454545,0
175,150,-25,-0.142857143,14.28571429,1
120,114,-6,-0.05,5,1
110,111,1,0.009090909,0.909090909,1
-120,-126,-6,0.05,5,0
-110,-109,1,-0.009090909,0.909090909,1
140,139,-1,-0.007142857,0.714285714,0
-160,-153,7,-0.04375,4.375,0
-115,-122,-7,0.060869565,6.086956522,0
-280,-270,10,-0.035714286,3.571428571,1
165,145,-20,-0.121212121,12.12121212,1
-165,-167,-2,0.012121212,1.212121212,0
160,162,2,0.0125,1.25,1
-220,-210,10,-0.045454545,4.545454545,1
-135,-145,-10,0.074074074,7.407407407,1
-140,-158,-18,0.128571429,12.85714286,1
110,106,-4,-0.036363636,3.636363636,1
100,101,1,0.01,1,1
-135,-143,-8,0.059259259,5.925925926,1
-115,-123,-8,0.069565217,6.956521739,1
-140,-150,-10,0.071428571,7.142857143,0
170,167,-3,-0.017647059,1.764705882,0
125,108,-17,-0.136,13.6,0
145,146,1,0.006896552,0.689655172,0
-290,-295,-5,0.017241379,1.724137931,0
145,144,-1,-0.006896552,0.689655172,1
-130,-129,1,-0.007692308,0.769230769,0
-190,-196,-6,0.031578947,3.157894737,1
135,141,6,0.044444444,4.444444444,0
155,160,5,0.032258065,3.225806452,0
140,124,-16,-0.114285714,11.42857143,0
-120,-116,4,-0.033333333,3.333333333,0
135,139,4,0.02962963,2.962962963,0
-195,-200,-5,0.025641026,2.564102564,1
-220,-215,5,-0.022727273,2.272727273,1
-135,-132,3,-0.022222222,2.222222222,0
110,103,-7,-0.063636364,6.363636364,1
-225,-245,-20,0.088888889,8.888888889,0
-200,-210,-10,0.05,5,1
-170,-192,-22,0.129411765,12.94117647,0
220,210,-10,-0.045454545,4.545454545,0
-150,-152,-2,0.013333333,1.333333333,1
-235,-240,-5,0.021276596,2.127659574,0
-170,-174,-4,0.023529412,2.352941176,0
-135,-138,-3,0.022222222,2.222222222,1
175,175,0,0,0,0
-170,-192,-22,0.129411765,12.94117647,1
115,101,-14,-0.12173913,12.17391304,0
155,160,5,0.032258065,3.225806452,1
-125,-122,3,-0.024,2.4,1
-260,-275,-15,0.057692308,5.769230769,0
-260,-280,-20,0.076923077,7.692307692,1
120,105,-15,-0.125,12.5,1
180,190,10,0.055555556,5.555555556,0
170,152,-18,-0.105882353,10.58823529,0
185,180,-5,-0.027027027,2.702702703,0
130,135,5,0.038461538,3.846153846,1
-165,-160,5,-0.03030303,3.03030303,1
145,152,7,0.048275862,4.827586207,1
-250,-290,-40,0.16,16,1
165,165,0,0,0,1
160,100,-60,-0.375,37.5,0
160,150,-10,-0.0625,6.25,1
-115,-115,0,0,0,1
110,-108,-218,-1.981818182,16.36363636,1
100,-103,-203,-2.03,3,1
100,-106,-206,-2.06,6,0
-280,-298,-18,0.064285714,6.428571429,1
170,156,-14,-0.082352941,8.235294118,0
135,120,-15,-0.111111111,11.11111111,0
160,164,4,0.025,2.5,0
115,110,-5,-0.043478261,4.347826087,1
145,144,-1,-0.006896552,0.689655172,1
175,173,-2,-0.011428571,1.142857143,1
-135,-144,-9,0.066666667,6.666666667,1
-160,-170,-10,0.0625,6.25,0
150,137,-13,-0.086666667,8.666666667,1
-165,-190,-25,0.151515152,15.15151515,1
-260,-250,10,-0.038461538,3.846153846,1
115,110,-5,-0.043478261,4.347826087,1
-310,-340,-30,0.096774194,9.677419355,1
-140,-140,0,0,0,0
-120,-126,-6,0.05,5,1
175,175,0,0,0,1
145,148,3,0.020689655,2.068965517,1
225,230,5,0.022222222,2.222222222,0
-140,-136,4,-0.028571429,2.857142857,1
-210,-210,0,0,0,0
-115,-120,-5,0.043478261,4.347826087,1
135,119,-16,-0.118518519,11.85185185,1
-195,-196,-1,0.005128205,0.512820513,1
-150,-168,-18,0.12,12,0
-210,-206,4,-0.019047619,1.904761905,0
-110,-108,2,-0.018181818,1.818181818,0
-355,-380,-25,0.070422535,7.042253521,1
-170,-174,-4,0.023529412,2.352941176,1
-125,-128,-3,0.024,2.4,1
155,149,-6,-0.038709677,3.870967742,0
100,102,2,0.02,2,1
180,169,-11,-0.061111111,6.111111111,0
195,200,5,0.025641026,2.564102564,1
130,121,-9,-0.069230769,6.923076923,0
-235,-240,-5,0.021276596,2.127659574,0
-150,-157,-7,0.046666667,4.666666667,1
-135,-180,-45,0.333333333,33.33333333,0
140,140,0,0,0,0
105,106,1,0.00952381,0.952380952,0
160,160,0,0,0,1
205,205,0,0,0,1
175,180,5,0.028571429,2.857142857,0
190,151,-39,-0.205263158,20.52631579,0
-115,-116,-1,0.008695652,0.869565217,1
-130,-127,3,-0.023076923,2.307692308,1
135,140,5,0.037037037,3.703703704,1
-170,-163,7,-0.041176471,4.117647059,0
190,200,10,0.052631579,5.263157895,0
125,105,-20,-0.16,16,0
-145,-159,-14,0.096551724,9.655172414,1
175,182,7,0.04,4,0
180,182,2,0.011111111,1.111111111,1
-190,-198,-8,0.042105263,4.210526316,1
285,274,-11,-0.038596491,3.859649123,0
-185,-179,6,-0.032432432,3.243243243,1
105,100,-5,-0.047619048,4.761904762,0
-120,-134,-14,0.116666667,11.66666667,1
190,196,6,0.031578947,3.157894737,0
-195,-205,-10,0.051282051,5.128205128,1
-125,-130,-5,0.04,4,0
115,119,4,0.034782609,3.47826087,1
105,-102,-207,-1.971428571,6.666666667,0
-290,-315,-25,0.086206897,8.620689655,1
-120,-118,2,-0.016666667,1.666666667,1
115,-104,-219,-1.904347826,16.52173913,0
-195,-190,5,-0.025641026,2.564102564,0
-270,-280,-10,0.037037037,3.703703704,1
150,152,2,0.013333333,1.333333333,0
165,164,-1,-0.006060606,0.606060606,1
-235,-224,11,-0.046808511,4.680851064,0
105,-110,-215,-2.047619048,14.28571429,1
115,104,-11,-0.095652174,9.565217391,0
-280,-280,0,0,0,0
105,-104,-209,-1.99047619,8.571428571,0
-185,-190,-5,0.027027027,2.702702703,1
190,185,-5,-0.026315789,2.631578947,0
-210,-220,-10,0.047619048,4.761904762,0
105,104,-1,-0.00952381,0.952380952,0
-120,-126,-6,0.05,5,0
-120,-128,-8,0.066666667,6.666666667,1
-310,-330,-20,0.064516129,6.451612903,0
190,190,0,0,0,0
-245,-270,-25,0.102040816,10.20408163,0
-330,-330,0,0,0,1
110,108,-2,-0.018181818,1.818181818,0
200,180,-20,-0.1,10,0
-110,-128,-18,0.163636364,16.36363636,1
215,175,-40,-0.186046512,18.60465116,0
160,148,-12,-0.075,7.5,0
-105,-105,0,0,0,1
165,167,2,0.012121212,1.212121212,1
-180,-186,-6,0.033333333,3.333333333,1
-150,-156,-6,0.04,4,0
-225,-230,-5,0.022222222,2.222222222,0
-265,-260,5,-0.018867925,1.886792453,1
110,115,5,0.045454545,4.545454545,1
-125,-129,-4,0.032,3.2,0
185,190,5,0.027027027,2.702702703,0
-150,-168,-18,0.12,12,0
-195,-200,-5,0.025641026,2.564102564,0
-200,-210,-10,0.05,5,0
130,132,2,0.015384615,1.538461538,1
185,179,-6,-0.032432432,3.243243243,1
-210,-210,0,0,0,1
145,132,-13,-0.089655172,8.965517241,0
-115,-110,5,-0.043478261,4.347826087,0
-135,-158,-23,0.17037037,17.03703704,1
145,146,1,0.006896552,0.689655172,1
225,230,5,0.022222222,2.222222222,0
-105,-103,2,-0.019047619,1.904761905,1
195,173,-22,-0.112820513,11.28205128,0
-135,-130,5,-0.037037037,3.703703704,0
175,180,5,0.028571429,2.857142857,0
140,121,-19,-0.135714286,13.57142857,0
-120,-118,2,-0.016666667,1.666666667,0
-130,-132,-2,0.015384615,1.538461538,0
-120,-129,-9,0.075,7.5,0
165,171,6,0.036363636,3.636363636,1
165,154,-11,-0.066666667,6.666666667,0
100,-114,-214,-2.14,14,0
100,100,0,0,0,0
-270,-260,10,-0.037037037,3.703703704,1
180,180,0,0,0,0
-135,-146,-11,0.081481481,8.148148148,0
-290,-330,-40,0.137931034,13.79310345,1
155,163,8,0.051612903,5.161290323,0
-110,-111,-1,0.009090909,0.909090909,1
105,107,2,0.019047619,1.904761905,1
-250,-250,0,0,0,1
-190,-194,-4,0.021052632,2.105263158,0
100,-109,-209,-2.09,9,0
170,171,1,0.005882353,0.588235294,1
-255,-270,-15,0.058823529,5.882352941,1
-115,-135,-20,0.173913043,17.39130435,1
-145,-166,-21,0.144827586,14.48275862,0
-125,-123,2,-0.016,1.6,0
105,-126,-231,-2.2,29.52380952,0
130,126,-4,-0.030769231,3.076923077,1
165,140,-25,-0.151515152,15.15151515,1
145,128,-17,-0.117241379,11.72413793,0
-200,-220,-20,0.1,10,1
165,151,-14,-0.084848485,8.484848485,0
160,165,5,0.03125,3.125,0
135,124,-11,-0.081481481,8.148148148,0
-195,-190,5,-0.025641026,2.564102564,1
-235,-230,5,-0.021276596,2.127659574,1
115,117,2,0.017391304,1.739130435,0
-110,-107,3,-0.027272727,2.727272727,0
-110,-115,-5,0.045454545,4.545454545,1
115,102,-13,-0.113043478,11.30434783,0
-105,-107,-2,0.019047619,1.904761905,1
-145,-144,1,-0.006896552,0.689655172,0
-120,-128,-8,0.066666667,6.666666667,1
-125,-129,-4,0.032,3.2,1
240,217,-23,-0.095833333,9.583333333,0
145,132,-13,-0.089655172,8.965517241,0
-260,-270,-10,0.038461538,3.846153846,1
145,107,-38,-0.262068966,26.20689655,0
180,185,5,0.027777778,2.777777778,0
115,105,-10,-0.086956522,8.695652174,0
135,130,-5,-0.037037037,3.703703704,0
210,215,5,0.023809524,2.380952381,1
-110,-107,3,-0.027272727,2.727272727,0
-115,-110,5,-0.043478261,4.347826087,0
-135,-130,5,-0.037037037,3.703703704,1
125,-102,-227,-1.816,21.6,0
160,165,5,0.03125,3.125,0
-185,-190,-5,0.027027027,2.702702703,0
125,128,3,0.024,2.4,1
180,180,0,0,0,0
-235,-230,5,-0.021276596,2.127659574,0
-180,-180,0,0,0,1
160,145,-15,-0.09375,9.375,0
150,135,-15,-0.1,10,0
155,152,-3,-0.019354839,1.935483871,0
230,240,10,0.043478261,4.347826087,0
135,115,-20,-0.148148148,14.81481481,1
-105,-108,-3,0.028571429,2.857142857,1
120,112,-8,-0.066666667,6.666666667,1
145,140,-5,-0.034482759,3.448275862,0
165,156,-9,-0.054545455,5.454545455,0
125,120,-5,-0.04,4,1
105,102,-3,-0.028571429,2.857142857,1
105,-103,-208,-1.980952381,7.619047619,1
235,230,-5,-0.021276596,2.127659574,0
155,161,6,0.038709677,3.870967742,0
145,152,7,0.048275862,4.827586207,1
145,135,-10,-0.068965517,6.896551724,0
-120,-122,-2,0.016666667,1.666666667,1
-160,-169,-9,0.05625,5.625,1
-180,-200,-20,0.111111111,11.11111111,1
100,-105,-205,-2.05,5,0
130,128,-2,-0.015384615,1.538461538,0
110,111,1,0.009090909,0.909090909,0
-115,-113,2,-0.017391304,1.739130435,0
135,122,-13,-0.096296296,9.62962963,0
235,225,-10,-0.042553191,4.255319149,0
-195,-190,5,-0.025641026,2.564102564,1
220,230,10,0.045454545,4.545454545,1
110,110,0,0,0,1
-135,-140,-5,0.037037037,3.703703704,1
-105,-110,-5,0.047619048,4.761904762,0
-105,-120,-15,0.142857143,14.28571429,1
130,120,-10,-0.076923077,7.692307692,0
110,100,-10,-0.090909091,9.090909091,1
-180,-180,0,0,0,1
-105,-118,-13,0.123809524,12.38095238,1
-110,-120,-10,0.090909091,9.090909091,1
-165,-172,-7,0.042424242,4.242424242,0
-135,-146,-11,0.081481481,8.148148148,1
-110,-113,-3,0.027272727,2.727272727,0
225,230,5,0.022222222,2.222222222,0
-300,-310,-10,0.033333333,3.333333333,1
-260,-254,6,-0.023076923,2.307692308,1
-115,-114,1,-0.008695652,0.869565217,0
-160,-168,-8,0.05,5,1
-115,-119,-4,0.034782609,3.47826087,0
-105,-101,4,-0.038095238,3.80952381,1
-135,-135,0,0,0,0
-105,-111,-6,0.057142857,5.714285714,1
-165,-182,-17,0.103030303,10.3030303,1
-115,-113,2,-0.017391304,1.739130435,1
-110,-111,-1,0.009090909,0.909090909,1
-185,-210,-25,0.135135135,13.51351351,1
135,139,4,0.02962963,2.962962963,0
-190,-216,-26,0.136842105,13.68421053,1
200,205,5,0.025,2.5,0
-130,-132,-2,0.015384615,1.538461538,0
195,195,0,0,0,1
-150,-145,5,-0.033333333,3.333333333,0
-150,-146,4,-0.026666667,2.666666667,1
-185,-178,7,-0.037837838,3.783783784,0
135,140,5,0.037037037,3.703703704,0
-165,-193,-28,0.16969697,16.96969697,0
-101,-113,-12,0.118811881,11.88118812,1
111,106,-5,-0.045045045,4.504504505,1
-193,-204,-11,0.056994819,5.699481865,1
110,105,-5,-0.045454545,4.545454545,0
-180,-200,-20,0.111111111,11.11111111,1
-195,-224,-29,0.148717949,14.87179487,1
121,118,-3,-0.024793388,2.479338843,1
-330,-379,-49,0.148484848,14.84848485,1
-111,-111,0,0,0,1
-105,-109,-4,0.038095238,3.80952381,0
-242,-266,-24,0.099173554,9.917355372,1
-129,-135,-6,0.046511628,4.651162791,0
161,147,-14,-0.086956522,8.695652174,1
-191,-194,-3,0.015706806,1.570680628,1
150,140,-10,-0.066666667,6.666666667,1
-125,-122,3,-0.024,2.4,0
160,138,-22,-0.1375,13.75,1
155,161,6,0.038709677,3.870967742,1
110,113,3,0.027272727,2.727272727,0
-130,-134,-4,0.030769231,3.076923077,1
-140,-146,-6,0.042857143,4.285714286,1
115,119,4,0.034782609,3.47826087,1
-250,-260,-10,0.04,4,1
-145,-142,3,-0.020689655,2.068965517,0
-160,-162,-2,0.0125,1.25,1
-275,-270,5,-0.018181818,1.818181818,1
-110,-120,-10,0.090909091,9.090909091,0
-180,-176,4,-0.022222222,2.222222222,1
130,135,5,0.038461538,3.846153846,0
-160,-155,5,-0.03125,3.125,1
-180,-220,-40,0.222222222,22.22222222,1
-115,-110,5,-0.043478261,4.347826087,0
105,-110,-215,-2.047619048,14.28571429,1
-275,-280,-5,0.018181818,1.818181818,1
155,148,-7,-0.04516129,4.516129032,1
-140,-166,-26,0.185714286,18.57142857,1
-115,-112,3,-0.026086957,2.608695652,0
135,114,-21,-0.155555556,15.55555556,0
-360,-350,10,-0.027777778,2.777777778,1
150,154,4,0.026666667,2.666666667,1
250,220,-30,-0.12,12,1
100,101,1,0.01,1,0
165,151,-14,-0.084848485,8.484848485,0
180,190,10,0.055555556,5.555555556,0
-120,-132,-12,0.1,10,0
-225,-230,-5,0.022222222,2.222222222,1
125,120,-5,-0.04,4,0
145,149,4,0.027586207,2.75862069,0
105,-104,-209,-1.99047619,8.571428571,0
-135,-142,-7,0.051851852,5.185185185,0
-145,-154,-9,0.062068966,6.206896552,1
120,105,-15,-0.125,12.5,1
110,106,-4,-0.036363636,3.636363636,1
-115,-119,-4,0.034782609,3.47826087,1
-105,-118,-13,0.123809524,12.38095238,1
-110,-116,-6,0.054545455,5.454545455,1
100,100,0,0,0,0
-110,-108,2,-0.018181818,1.818181818,1
175,180,5,0.028571429,2.857142857,1
-135,-155,-20,0.148148148,14.81481481,1
-160,-190,-30,0.1875,18.75,1
100,-110,-210,-2.1,10,1
-110,-110,0,0,0,0
130,131,1,0.007692308,0.769230769,0
125,105,-20,-0.16,16,1
105,-106,-211,-2.00952381,10.47619048,1
155,160,5,0.032258065,3.225806452,1
-115,-120,-5,0.043478261,4.347826087,1
-130,-128,2,-0.015384615,1.538461538,0
165,163,-2,-0.012121212,1.212121212,0
-125,-121,4,-0.032,3.2,0
-225,-220,5,-0.022222222,2.222222222,0
125,122,-3,-0.024,2.4,0
105,101,-4,-0.038095238,3.80952381,0
150,135,-15,-0.1,10,1
120,112,-8,-0.066666667,6.666666667,1
-115,-117,-2,0.017391304,1.739130435,1
-115,-120,-5,0.043478261,4.347826087,1
-105,-104,1,-0.00952381,0.952380952,0
-115,-121,-6,0.052173913,5.217391304,1
-120,-124,-4,0.033333333,3.333333333,0
